time,open,high,low,close
2024-09-19 14:00:00,41990.36,42035.36,41960.36,41998.36
2024-09-19 15:00:00,41998.61,42022.61,41957.36,41960.36
2024-09-19 16:00:00,41960.36,42109.36,41865.36,41987.86
2024-09-19 17:00:00,41988.36,42066.36,41865.86,41898.36
2024-09-19 18:00:00,41898.61,41964.11,41825.61,41917.61
2024-09-19 19:00:00,41918.36,42093.11,41913.11,42032.86
2024-09-19 20:00:00,42033.61,42178.61,42024.61,42143.61
2024-09-19 21:00:00,42143.61,42166.61,42012.61,42097.61
2024-09-19 22:00:00,42097.61,42121.61,41992.61,42042.11
2024-09-19 23:00:00,42039.61,42083.26,42010.26,42063.51
2024-09-20 01:00:00,42062.77,42074.27,42034.52,42055.77
2024-09-20 02:00:00,42055.77,42068.77,42039.77,42043.77
2024-09-20 03:00:00,42043.77,42049.77,42015.77,42028.02
2024-09-20 04:00:00,42028.02,42051.27,42025.27,42045.77
2024-09-20 05:00:00,42045.52,42054.27,42021.27,42026.77
2024-09-20 06:00:00,42026.77,42045.02,42015.77,42039.77
2024-09-20 07:00:00,42039.77,42051.02,42033.77,42046.52
2024-09-20 08:00:00,42046.52,42047.27,42016.77,42032.27
2024-09-20 09:00:00,42032.27,42046.87,42017.62,42018.87
2024-09-20 10:00:00,42018.87,42048.87,41999.12,42037.87
2024-09-20 11:00:00,42037.87,42049.12,42018.87,42034.37
2024-09-20 12:00:00,42034.37,42053.87,42027.37,42047.87
2024-09-20 13:00:00,42047.87,42088.87,42035.37,42067.87
2024-09-20 14:00:00,42067.87,42068.87,42018.12,42034.37
2024-09-20 15:00:00,42034.37,42077.37,42034.37,42072.37
2024-09-20 16:00:00,42071.87,42072.87,41895.87,41922.37
2024-09-20 17:00:00,41920.12,41999.12,41852.12,41942.12
2024-09-20 18:00:00,41942.12,41983.12,41876.12,41945.62
2024-09-20 19:00:00,41945.12,42100.12,41922.12,42073.12
2024-09-20 20:00:00,42073.12,42138.62,42062.87,42089.12
2024-09-20 21:00:00,42089.12,42091.12,41909.12,41990.62
2024-09-20 22:00:00,41990.12,42117.37,41948.12,42046.62
2024-09-20 23:00:00,42048.12,42048.12,41988.77,42040.27
2024-09-23 01:00:00,42072.7,42082.45,42021.95,42058.95
2024-09-23 02:00:00,42058.45,42087.45,42054.45,42085.95
2024-09-23 03:00:00,42085.95,42131.95,42072.95,42122.95
2024-09-23 04:00:00,42122.95,42143.2,42118.45,42130.45
2024-09-23 05:00:00,42130.95,42141.95,42121.2,42133.95
2024-09-23 06:00:00,42133.95,42147.95,42129.2,42131.2
2024-09-23 07:00:00,42130.95,42144.95,42130.7,42141.7
2024-09-23 08:00:00,42141.7,42147.95,42125.95,42129.7
2024-09-23 09:00:00,42130.95,42131.95,42083.05,42085.55
2024-09-23 10:00:00,42085.8,42087.05,41945.3,42047.55
2024-09-23 11:00:00,42047.55,42081.55,42030.8,42074.05
2024-09-23 12:00:00,42073.55,42096.05,42037.05,42095.55
2024-09-23 13:00:00,42095.55,42110.3,42081.05,42081.05
2024-09-23 14:00:00,42081.55,42102.05,42061.3,42097.55
2024-09-23 15:00:00,42097.55,42120.05,42074.05,42111.8
2024-09-23 16:00:00,42111.3,42185.05,42016.3,42024.3
2024-09-23 17:00:00,42024.3,42158.3,42005.55,42131.3
2024-09-23 18:00:00,42131.3,42132.3,42050.3,42082.8
2024-09-23 19:00:00,42082.8,42107.8,42028.05,42072.05
2024-09-23 20:00:00,42072.3,42130.8,42036.3,42121.8
2024-09-23 21:00:00,42121.3,42146.55,42097.55,42122.8
2024-09-23 22:00:00,42123.05,42143.3,42091.8,42120.3
2024-09-23 23:00:00,42120.8,42133.3,42099.2,42110.45
2024-09-24 01:00:00,42116.38,42117.38,42080.13,42080.38
2024-09-24 02:00:00,42080.38,42094.63,42073.38,42088.63
2024-09-24 03:00:00,42088.63,42096.38,42054.38,42068.38
2024-09-24 04:00:00,42069.13,42110.38,42049.38,42063.38
2024-09-24 05:00:00,42063.38,42068.38,42042.88,42054.38
2024-09-24 06:00:00,42054.38,42061.38,42039.38,42056.38
2024-09-24 07:00:00,42055.38,42087.13,42053.38,42084.38
2024-09-24 08:00:00,42084.38,42114.38,42084.38,42104.13
2024-09-24 09:00:00,42103.38,42162.48,42096.98,42153.23
2024-09-24 10:00:00,42153.48,42183.98,42115.23,42179.48
2024-09-24 11:00:00,42179.48,42222.48,42170.48,42220.48
2024-09-24 12:00:00,42220.23,42226.98,42182.98,42195.48
2024-09-24 13:00:00,42195.48,42212.98,42159.48,42160.48
2024-09-24 14:00:00,42162.48,42201.23,42101.48,42177.48
2024-09-24 15:00:00,42177.48,42199.98,42158.23,42195.48
2024-09-24 16:00:00,42195.48,42245.48,42116.48,42159.98
2024-09-24 17:00:00,42159.98,42251.73,42078.73,42231.73
2024-09-24 18:00:00,42231.48,42286.73,42121.23,42157.73
2024-09-24 19:00:00,42157.98,42184.73,42104.48,42137.73
2024-09-24 20:00:00,42137.73,42183.73,42113.73,42121.73
2024-09-24 21:00:00,42122.73,42146.23,42048.23,42122.73
2024-09-24 22:00:00,42122.73,42239.23,42116.73,42228.48
2024-09-24 23:00:00,42229.73,42232.88,42122.13,42192.63
2024-09-25 01:00:00,42181.83,42189.83,42173.83,42182.33
2024-09-25 02:00:00,42182.33,42191.58,42174.83,42178.83
2024-09-25 03:00:00,42178.58,42183.83,42144.83,42147.33
2024-09-25 04:00:00,42146.83,42156.58,42130.58,42137.83
2024-09-25 05:00:00,42137.58,42144.83,42127.83,42130.83
2024-09-25 06:00:00,42130.83,42155.83,42124.83,42145.83
2024-09-25 07:00:00,42145.83,42152.58,42135.83,42137.83
2024-09-25 08:00:00,42137.83,42152.33,42099.83,42115.83
2024-09-25 09:00:00,42115.58,42126.33,42098.93,42100.43
2024-09-25 10:00:00,42100.43,42174.93,42100.43,42171.93
2024-09-25 11:00:00,42172.43,42206.93,42172.43,42201.93
2024-09-25 12:00:00,42201.93,42213.18,42181.18,42205.93
2024-09-25 13:00:00,42206.18,42270.43,42206.18,42269.93
2024-09-25 14:00:00,42273.18,42274.93,42210.93,42227.68
2024-09-25 15:00:00,42227.93,42235.43,42203.93,42205.93
2024-09-25 16:00:00,42205.93,42314.18,42109.68,42117.43
2024-09-25 17:00:00,42117.43,42166.68,42011.68,42063.18
2024-09-25 18:00:00,42063.18,42076.68,41970.68,41986.68
2024-09-25 19:00:00,41986.68,42007.68,41931.68,41948.68
2024-09-25 20:00:00,41949.68,41976.18,41844.18,41973.68
2024-09-25 21:00:00,41973.18,41982.18,41888.68,41947.18
2024-09-25 22:00:00,41947.68,41967.68,41885.68,41917.18
2024-09-25 23:00:00,41918.18,41936.68,41880.08,41899.58
2024-09-26 01:00:00,41896.76,41905.51,41875.26,41897.26
2024-09-26 02:00:00,41898.76,41931.26,41891.26,41928.01
2024-09-26 03:00:00,41928.26,41974.51,41927.01,41969.26
2024-09-26 04:00:00,41969.01,41985.26,41959.26,41981.26
2024-09-26 05:00:00,41981.26,41994.26,41978.26,41989.01
2024-09-26 06:00:00,41988.76,42021.26,41988.26,42018.76
2024-09-26 07:00:00,42018.51,42021.51,42009.01,42017.26
2024-09-26 08:00:00,42017.01,42066.26,42005.26,42057.26
2024-09-26 09:00:00,42057.26,42096.11,42056.26,42072.11
2024-09-26 10:00:00,42073.11,42095.36,42049.36,42094.36
2024-09-26 11:00:00,42090.11,42134.86,42079.61,42131.36
2024-09-26 12:00:00,42131.36,42131.36,42110.36,42122.36
2024-09-26 13:00:00,42122.36,42139.36,42111.86,42135.36
2024-09-26 14:00:00,42137.86,42147.36,42087.36,42091.86
2024-09-26 15:00:00,42091.36,42128.36,42069.36,42107.36
2024-09-26 16:00:00,42107.36,42205.61,42094.11,42132.86
2024-09-26 17:00:00,42135.86,42214.11,42043.61,42130.61
2024-09-26 18:00:00,42130.61,42213.61,42089.11,42196.61
2024-09-26 19:00:00,42196.61,42205.61,42143.61,42156.36
2024-09-26 20:00:00,42156.61,42187.61,42078.61,42177.86
2024-09-26 21:00:00,42177.86,42237.61,42174.61,42201.61
2024-09-26 22:00:00,42201.61,42223.61,42117.61,42184.26
2024-09-26 23:00:00,42185.76,42207.26,42181.01,42186.51
2024-09-27 01:00:00,42197.2,42247.7,42197.2,42215.7
2024-09-27 02:00:00,42215.45,42221.95,42186.7,42199.7
2024-09-27 03:00:00,42199.7,42206.95,42175.45,42196.7
2024-09-27 04:00:00,42196.45,42204.2,42162.45,42167.2
2024-09-27 05:00:00,42167.7,42184.7,42160.7,42180.7
2024-09-27 06:00:00,42180.45,42191.45,42171.2,42186.7
2024-09-27 07:00:00,42186.7,42205.7,42184.7,42202.95
2024-09-27 08:00:00,42203.2,42217.2,42176.95,42212.7
2024-09-27 09:00:00,42212.95,42232.7,42161.3,42161.8
2024-09-27 10:00:00,42162.55,42192.8,42139.55,42141.3
2024-09-27 11:00:00,42143.3,42198.8,42141.3,42178.8
2024-09-27 12:00:00,42178.8,42210.8,42167.8,42193.05
2024-09-27 13:00:00,42193.05,42217.8,42178.3,42178.3
2024-09-27 14:00:00,42180.8,42213.8,42173.05,42208.8
2024-09-27 15:00:00,42208.8,42301.05,42206.8,42286.8
2024-09-27 16:00:00,42286.55,42394.05,42239.05,42367.05
2024-09-27 17:00:00,42367.05,42568.3,42326.55,42553.55
2024-09-27 18:00:00,42553.55,42654.55,42542.55,42564.05
2024-09-27 19:00:00,42564.05,42564.05,42371.05,42376.3
2024-09-27 20:00:00,42377.3,42422.8,42337.55,42395.55
2024-09-27 21:00:00,42395.3,42410.55,42254.55,42392.05
2024-09-27 22:00:00,42391.3,42401.55,42298.55,42306.55
2024-09-27 23:00:00,42305.3,42313.7,42269.95,42273.7
2024-09-30 01:00:00,42290.11,42335.61,42252.61,42329.36
2024-09-30 02:00:00,42329.36,42375.61,42321.11,42359.61
2024-09-30 03:00:00,42361.11,42383.61,42343.11,42351.86
2024-09-30 04:00:00,42351.11,42355.11,42300.86,42319.11
2024-09-30 05:00:00,42319.11,42341.86,42304.86,42340.11
2024-09-30 06:00:00,42340.36,42347.11,42333.11,42341.11
2024-09-30 07:00:00,42341.11,42347.11,42326.86,42336.11
2024-09-30 08:00:00,42335.11,42342.86,42308.11,42313.11
2024-09-30 09:00:00,42313.11,42320.21,42252.21,42260.46
2024-09-30 10:00:00,42260.46,42309.46,42239.96,42283.46
2024-09-30 11:00:00,42283.21,42316.21,42271.96,42299.46
2024-09-30 12:00:00,42299.46,42325.71,42266.21,42304.21
2024-09-30 13:00:00,42303.71,42317.21,42274.96,42285.21
2024-09-30 14:00:00,42285.21,42293.21,42242.21,42271.21
2024-09-30 15:00:00,42271.21,42278.21,42239.21,42244.21
2024-09-30 16:00:00,42244.21,42274.96,42072.46,42128.46
2024-09-30 17:00:00,42129.46,42315.71,42104.46,42240.46
2024-09-30 18:00:00,42241.46,42268.96,42150.96,42204.46
2024-09-30 19:00:00,42203.46,42241.46,42185.46,42207.46
2024-09-30 20:00:00,42207.46,42214.46,42152.96,42186.46
2024-09-30 21:00:00,42186.46,42187.96,41915.46,42111.46
2024-09-30 22:00:00,42112.46,42341.46,42067.46,42322.36
2024-09-30 23:00:00,42323.11,42323.11,42263.36,42266.36
2024-10-01 01:00:00,42279.29,42285.04,42243.79,42271.79
2024-10-01 02:00:00,42271.29,42275.79,42249.54,42273.54
2024-10-01 03:00:00,42273.29,42301.54,42252.79,42291.04
2024-10-01 04:00:00,42291.54,42328.54,42289.54,42325.54
2024-10-01 05:00:00,42325.54,42329.29,42303.54,42308.54
2024-10-01 06:00:00,42308.54,42312.54,42294.79,42304.54
2024-10-01 07:00:00,42304.54,42307.54,42292.54,42294.54
2024-10-01 08:00:00,42294.54,42299.54,42273.54,42278.04
2024-10-01 09:00:00,42279.04,42316.64,42272.04,42288.64
2024-10-01 10:00:00,42288.64,42288.64,42195.14,42258.64
2024-10-01 11:00:00,42258.89,42262.89,42207.14,42215.64
2024-10-01 12:00:00,42214.64,42216.64,42190.39,42206.64
2024-10-01 13:00:00,42206.64,42221.89,42160.64,42216.64
2024-10-01 14:00:00,42216.64,42254.14,42205.39,42214.39
2024-10-01 15:00:00,42213.39,42232.64,42184.64,42205.39
2024-10-01 16:00:00,42204.64,42277.14,41994.89,42097.64
2024-10-01 17:00:00,42097.39,42148.64,41927.89,42098.89
2024-10-01 18:00:00,42098.89,42220.14,41959.89,42186.89
2024-10-01 19:00:00,42186.89,42236.89,42021.14,42146.39
2024-10-01 20:00:00,42146.89,42209.89,41984.89,42206.39
2024-10-01 21:00:00,42205.39,42332.39,42201.89,42286.89
2024-10-01 22:00:00,42287.14,42292.64,42136.89,42157.89
2024-10-01 23:00:00,42162.39,42194.54,42110.29,42118.79
2024-10-02 01:00:00,42139.21,42153.46,42034.71,42060.96
2024-10-02 02:00:00,42061.21,42089.71,42022.21,42062.71
2024-10-02 03:00:00,42063.71,42114.71,42060.21,42084.71
2024-10-02 04:00:00,42085.46,42125.71,42078.96,42120.46
2024-10-02 05:00:00,42120.21,42134.46,42083.96,42091.96
2024-10-02 06:00:00,42092.21,42115.21,42072.96,42098.71
2024-10-02 07:00:00,42098.71,42100.46,42039.21,42055.46
2024-10-02 08:00:00,42055.46,42067.21,41987.71,42039.21
2024-10-02 09:00:00,42038.71,42043.56,41994.06,42011.81
2024-10-02 10:00:00,42012.81,42072.56,41986.31,42041.06
2024-10-02 11:00:00,42040.81,42080.31,42020.81,42031.56
2024-10-02 12:00:00,42031.81,42033.56,41964.06,41995.81
2024-10-02 13:00:00,41994.81,42063.31,41965.31,42054.31
2024-10-02 14:00:00,42056.31,42066.56,41972.06,42052.81
2024-10-02 15:00:00,42052.81,42116.06,42037.81,42111.56
2024-10-02 16:00:00,42112.31,42197.56,41964.31,42131.56
2024-10-02 17:00:00,42131.06,42251.31,42056.56,42157.06
2024-10-02 18:00:00,42157.56,42260.56,42131.56,42229.56
2024-10-02 19:00:00,42229.56,42230.31,42104.56,42105.56
2024-10-02 20:00:00,42106.06,42202.56,42093.81,42197.56
2024-10-02 21:00:00,42196.56,42228.06,42104.56,42202.56
2024-10-02 22:00:00,42202.56,42230.56,42172.56,42188.56
2024-10-02 23:00:00,42191.56,42242.21,42180.31,42220.46
2024-10-03 01:00:00,42232.54,42260.04,42224.04,42228.54
2024-10-03 02:00:00,42228.54,42237.54,42212.54,42227.79
2024-10-03 03:00:00,42227.79,42227.79,42163.29,42187.29
2024-10-03 04:00:00,42187.29,42204.04,42147.54,42173.29
2024-10-03 05:00:00,42173.79,42185.79,42154.29,42154.54
2024-10-03 06:00:00,42154.54,42170.54,42137.54,42146.54
2024-10-03 07:00:00,42146.54,42153.54,42127.54,42129.54
2024-10-03 08:00:00,42130.54,42146.54,42122.54,42123.54
2024-10-03 09:00:00,42124.54,42159.89,42117.14,42141.64
2024-10-03 10:00:00,42141.64,42155.64,41961.14,41998.39
2024-10-03 11:00:00,41998.39,42062.14,41984.14,42043.64
2024-10-03 12:00:00,42043.89,42074.64,42020.64,42048.64
2024-10-03 13:00:00,42048.64,42070.89,42021.64,42068.89
2024-10-03 14:00:00,42069.14,42124.14,42049.64,42123.64
2024-10-03 15:00:00,42123.64,42135.14,42037.64,42041.39
2024-10-03 16:00:00,42041.39,42089.89,41828.89,41915.14
2024-10-03 17:00:00,41915.14,42125.39,41890.89,41912.89
2024-10-03 18:00:00,41913.89,42070.89,41881.89,42036.89
2024-10-03 19:00:00,42037.89,42114.89,41859.89,41898.39
2024-10-03 20:00:00,41897.89,41945.89,41843.89,41940.89
2024-10-03 21:00:00,41940.89,41976.89,41913.89,41939.64
2024-10-03 22:00:00,41939.39,42026.14,41890.89,41997.89
2024-10-03 23:00:00,41998.14,42011.54,41969.04,41981.54
2024-10-04 01:00:00,41963.82,41996.57,41939.82,41975.32
2024-10-04 02:00:00,41974.82,41988.82,41953.07,41976.82
2024-10-04 03:00:00,41977.82,41980.82,41935.32,41968.32
2024-10-04 04:00:00,41968.07,42028.32,41947.32,42017.32
2024-10-04 05:00:00,42017.32,42031.57,42003.32,42008.32
2024-10-04 06:00:00,42008.32,42010.32,41983.82,41990.32
2024-10-04 07:00:00,41990.32,42011.32,41972.82,41981.07
2024-10-04 08:00:00,41981.32,41999.57,41977.32,41983.32
2024-10-04 09:00:00,41985.32,41992.42,41943.17,41948.42
2024-10-04 10:00:00,41948.42,42019.92,41931.42,42013.92
2024-10-04 11:00:00,42014.67,42016.42,41948.17,41953.42
2024-10-04 12:00:00,41953.42,41989.42,41948.67,41981.67
2024-10-04 13:00:00,41981.67,42044.42,41977.92,42012.42
2024-10-04 14:00:00,42012.42,42075.67,42011.42,42070.92
2024-10-04 15:00:00,42071.42,42267.42,42048.42,42253.17
2024-10-04 16:00:00,42253.42,42320.67,42142.42,42165.67
2024-10-04 17:00:00,42166.67,42245.17,41946.42,42064.17
2024-10-04 18:00:00,42064.42,42128.67,41953.42,42127.67
2024-10-04 19:00:00,42128.67,42218.67,42072.67,42181.67
2024-10-04 20:00:00,42181.42,42232.92,42089.67,42127.67
2024-10-04 21:00:00,42127.67,42235.67,42085.67,42229.67
2024-10-04 22:00:00,42229.67,42346.17,42203.67,42322.67
2024-10-04 23:00:00,42322.67,42342.32,42301.32,42307.32
2024-10-07 01:00:00,42353.45,42396.95,42353.45,42385.45
2024-10-07 02:00:00,42385.45,42402.7,42370.45,42372.2
2024-10-07 03:00:00,42371.45,42375.95,42336.45,42347.95
2024-10-07 04:00:00,42347.95,42390.95,42334.2,42350.95
2024-10-07 05:00:00,42350.95,42372.95,42330.95,42334.95
2024-10-07 06:00:00,42334.95,42345.45,42316.95,42331.95
2024-10-07 07:00:00,42331.95,42346.2,42325.7,42331.95
2024-10-07 08:00:00,42331.95,42334.2,42297.95,42304.95
2024-10-07 09:00:00,42304.95,42317.55,42276.05,42305.55
2024-10-07 10:00:00,42305.55,42305.55,42179.05,42197.55
2024-10-07 11:00:00,42197.55,42236.05,42183.05,42184.55
2024-10-07 12:00:00,42184.55,42184.55,42123.05,42156.05
2024-10-07 13:00:00,42156.05,42181.05,42142.05,42174.55
2024-10-07 14:00:00,42172.55,42186.05,42148.8,42178.05
2024-10-07 15:00:00,42177.05,42200.05,42171.3,42188.05
2024-10-07 16:00:00,42188.05,42264.3,42121.05,42225.05
2024-10-07 17:00:00,42223.3,42293.3,42179.8,42184.3
2024-10-07 18:00:00,42184.3,42244.3,42127.3,42128.3
2024-10-07 19:00:00,42127.8,42137.8,42052.55,42116.8
2024-10-07 20:00:00,42117.3,42142.8,42013.8,42043.8
2024-10-07 21:00:00,42043.8,42046.3,41817.3,41831.05
2024-10-07 22:00:00,41830.8,42011.05,41820.55,41951.3
2024-10-07 23:00:00,41956.3,41979.45,41944.95,41959.7
2024-10-08 01:00:00,41974.41,41979.41,41802.91,41915.16
2024-10-08 02:00:00,41914.91,41957.66,41906.16,41929.66
2024-10-08 03:00:00,41929.66,41987.41,41929.66,41968.91
2024-10-08 04:00:00,41968.91,41972.91,41913.91,41939.16
2024-10-08 05:00:00,41939.16,41947.91,41899.16,41936.91
2024-10-08 06:00:00,41936.91,41946.16,41905.16,41920.41
2024-10-08 07:00:00,41919.91,41940.41,41916.91,41932.91
2024-10-08 08:00:00,41932.41,41942.66,41898.41,41918.41
2024-10-08 09:00:00,41918.41,41945.26,41891.76,41934.76
2024-10-08 10:00:00,41935.01,41969.76,41870.01,41936.76
2024-10-08 11:00:00,41938.01,41960.51,41892.76,41950.76
2024-10-08 12:00:00,41951.01,42045.51,41951.01,41990.01
2024-10-08 13:00:00,41991.01,42024.01,41973.01,42022.51
2024-10-08 14:00:00,42020.51,42034.01,41981.76,42018.01
2024-10-08 15:00:00,42018.01,42028.76,41988.51,42011.51
2024-10-08 16:00:00,42011.76,42085.51,41868.26,41970.26
2024-10-08 17:00:00,41970.26,42020.26,41888.76,41976.26
2024-10-08 18:00:00,41976.26,42042.76,41955.76,42034.76
2024-10-08 19:00:00,42034.76,42058.26,42003.26,42020.26
2024-10-08 20:00:00,42020.01,42024.51,41928.01,42007.76
2024-10-08 21:00:00,42007.76,42099.01,42006.76,42082.26
2024-10-08 22:00:00,42082.26,42132.51,42057.26,42081.76
2024-10-08 23:00:00,42080.76,42093.41,42060.76,42067.91
2024-10-09 01:00:00,42082.11,42092.61,42069.86,42089.86
2024-10-09 02:00:00,42089.86,42098.36,42068.86,42071.86
2024-10-09 03:00:00,42072.86,42073.86,42047.61,42052.86
2024-10-09 04:00:00,42052.86,42072.86,42051.61,42066.36
2024-10-09 05:00:00,42065.86,42065.86,42032.86,42043.86
2024-10-09 06:00:00,42043.61,42050.86,42034.86,42046.86
2024-10-09 07:00:00,42046.36,42051.61,42033.61,42038.86
2024-10-09 08:00:00,42038.86,42063.86,42027.36,42034.36
2024-10-09 09:00:00,42033.86,42049.46,42011.71,42015.96
2024-10-09 10:00:00,42017.96,42028.21,41975.71,42020.46
2024-10-09 11:00:00,42019.96,42022.21,41965.96,41988.96
2024-10-09 12:00:00,41988.96,42063.96,41986.96,42042.96
2024-10-09 13:00:00,42042.96,42080.96,42036.46,42060.71
2024-10-09 14:00:00,42059.21,42072.71,42038.46,42064.96
2024-10-09 15:00:00,42065.71,42086.96,42026.71,42068.96
2024-10-09 16:00:00,42068.96,42254.21,42000.96,42237.21
2024-10-09 17:00:00,42237.21,42303.21,42145.21,42258.21
2024-10-09 18:00:00,42258.21,42502.96,42256.21,42458.21
2024-10-09 19:00:00,42458.21,42491.21,42398.46,42428.21
2024-10-09 20:00:00,42427.71,42514.46,42369.21,42436.21
2024-10-09 21:00:00,42436.21,42480.21,42403.21,42454.21
2024-10-09 22:00:00,42454.21,42575.71,42430.46,42517.71
2024-10-09 23:00:00,42516.21,42530.21,42489.11,42518.36
2024-10-10 01:00:00,42517.08,42534.33,42504.58,42531.83
2024-10-10 02:00:00,42531.83,42546.83,42523.83,42537.83
2024-10-10 03:00:00,42537.83,42550.83,42524.83,42538.83
2024-10-10 04:00:00,42538.58,42557.83,42537.08,42548.83
2024-10-10 05:00:00,42548.83,42556.83,42534.58,42552.33
2024-10-10 06:00:00,42551.83,42556.33,42533.83,42545.83
2024-10-10 07:00:00,42545.83,42547.83,42534.83,42536.08
2024-10-10 08:00:00,42536.08,42543.83,42506.83,42508.08
2024-10-10 09:00:00,42508.08,42518.93,42488.93,42505.18
2024-10-10 10:00:00,42504.93,42519.93,42454.18,42457.18
2024-10-10 11:00:00,42457.68,42482.93,42443.68,42468.93
2024-10-10 12:00:00,42468.93,42489.43,42453.93,42485.93
2024-10-10 13:00:00,42486.93,42499.93,42469.68,42471.18
2024-10-10 14:00:00,42470.93,42497.93,42458.18,42494.93
2024-10-10 15:00:00,42494.93,42519.93,42379.93,42427.93
2024-10-10 16:00:00,42427.93,42506.43,42362.18,42415.18
2024-10-10 17:00:00,42415.93,42496.18,42330.18,42357.68
2024-10-10 18:00:00,42358.43,42471.18,42334.68,42442.93
2024-10-10 19:00:00,42442.93,42508.68,42390.18,42413.18
2024-10-10 20:00:00,42413.18,42428.18,42313.18,42418.18
2024-10-10 21:00:00,42418.18,42419.43,42302.18,42343.18
2024-10-10 22:00:00,42343.18,42473.18,42325.18,42461.18
2024-10-10 23:00:00,42460.68,42489.83,42446.83,42466.08
2024-10-11 00:00:00,42467.33,42467.33,42467.33,42467.33
2024-10-11 01:00:00,42477.29,42490.29,42467.54,42476.54
2024-10-11 02:00:00,42477.04,42518.29,42477.04,42510.04
2024-10-11 03:00:00,42510.04,42518.79,42482.29,42485.54
2024-10-11 04:00:00,42485.54,42501.29,42480.04,42484.79
2024-10-11 05:00:00,42484.79,42485.79,42468.29,42473.29
2024-10-11 06:00:00,42473.29,42480.29,42462.04,42478.29
2024-10-11 07:00:00,42478.29,42478.29,42457.79,42459.29
2024-10-11 08:00:00,42459.29,42463.29,42442.29,42457.29
2024-10-11 09:00:00,42457.04,42458.39,42433.64,42435.39
2024-10-11 10:00:00,42436.14,42448.39,42402.64,42437.89
2024-10-11 11:00:00,42438.39,42454.39,42401.39,42419.39
2024-10-11 12:00:00,42420.39,42441.39,42386.89,42397.89
2024-10-11 13:00:00,42397.89,42479.39,42390.89,42479.39
2024-10-11 14:00:00,42477.39,42496.64,42448.39,42449.89
2024-10-11 15:00:00,42449.89,42523.39,42434.39,42455.89
2024-10-11 16:00:00,42455.89,42659.64,42446.89,42637.64
2024-10-11 17:00:00,42637.64,42790.64,42603.89,42756.14
2024-10-11 18:00:00,42755.64,42835.64,42737.89,42810.64
2024-10-11 19:00:00,42810.39,42814.39,42697.14,42751.64
2024-10-11 20:00:00,42751.64,42798.64,42708.64,42793.64
2024-10-11 21:00:00,42793.64,42863.14,42772.14,42833.64
2024-10-11 22:00:00,42833.64,42899.64,42823.64,42863.14
2024-10-11 23:00:00,42864.14,42870.29,42811.54,42828.54
2024-10-14 01:00:00,42860.22,42883.22,42830.22,42878.97
2024-10-14 02:00:00,42878.47,42891.22,42852.72,42861.72
2024-10-14 03:00:00,42861.47,42880.72,42854.97,42871.72
2024-10-14 04:00:00,42871.47,42886.97,42857.72,42867.22
2024-10-14 05:00:00,42867.22,42883.72,42846.72,42882.72
2024-10-14 06:00:00,42882.72,42892.97,42871.72,42883.72
2024-10-14 07:00:00,42883.72,42884.47,42869.72,42872.72
2024-10-14 08:00:00,42873.97,42880.97,42857.97,42864.22
2024-10-14 09:00:00,42864.72,42879.82,42855.82,42876.82
2024-10-14 10:00:00,42876.82,42909.82,42856.82,42908.82
2024-10-14 11:00:00,42906.57,42906.57,42835.07,42843.82
2024-10-14 12:00:00,42843.82,42863.32,42841.82,42849.82
2024-10-14 13:00:00,42849.82,42870.32,42812.07,42816.82
2024-10-14 14:00:00,42817.32,42825.82,42796.57,42802.32
2024-10-14 15:00:00,42802.82,42825.07,42798.82,42814.82
2024-10-14 16:00:00,42814.82,42871.57,42726.07,42824.07
2024-10-14 17:00:00,42826.07,42944.07,42802.07,42932.07
2024-10-14 18:00:00,42932.07,43053.57,42901.07,43050.57
2024-10-14 19:00:00,43050.32,43089.07,43037.57,43075.07
2024-10-14 20:00:00,43075.07,43087.82,43020.57,43031.07
2024-10-14 21:00:00,43030.07,43129.32,43009.07,43098.07
2024-10-14 22:00:00,43098.57,43155.07,43072.57,43103.22
2024-10-14 23:00:00,43104.22,43159.72,43089.72,43155.22
2024-10-15 01:00:00,43150.41,43165.16,43140.16,43150.16
2024-10-15 02:00:00,43150.16,43173.16,43144.91,43162.41
2024-10-15 03:00:00,43162.91,43167.66,43136.16,43159.66
2024-10-15 04:00:00,43158.91,43182.66,43153.66,43177.16
2024-10-15 05:00:00,43177.16,43183.66,43169.66,43170.16
2024-10-15 06:00:00,43170.16,43175.91,43160.91,43167.16
2024-10-15 07:00:00,43167.16,43169.16,43162.16,43164.16
2024-10-15 08:00:00,43163.41,43165.16,43135.41,43140.16
2024-10-15 09:00:00,43140.16,43166.26,43136.16,43164.26
2024-10-15 10:00:00,43164.26,43191.26,43143.01,43174.26
2024-10-15 11:00:00,43174.26,43190.26,43148.26,43163.26
2024-10-15 12:00:00,43163.26,43179.26,43101.76,43117.76
2024-10-15 13:00:00,43117.76,43133.26,43069.26,43093.26
2024-10-15 14:00:00,43093.26,43166.26,43077.26,43123.01
2024-10-15 15:00:00,43122.76,43130.01,43060.76,43067.76
2024-10-15 16:00:00,43067.26,43068.26,42768.51,42782.51
2024-10-15 17:00:00,42782.51,42968.01,42778.51,42931.51
2024-10-15 18:00:00,42931.51,43021.01,42893.51,42917.51
2024-10-15 19:00:00,42917.51,43022.01,42900.51,42948.51
2024-10-15 20:00:00,42948.51,42972.51,42858.51,42866.51
2024-10-15 21:00:00,42866.51,42885.51,42790.51,42811.51
