time,ret_1,ret_2,ret_3,ret_4,ret_5,ret_6,ret_7,ret_sum_3,ret_vol_7,macd_hist,macd_hist_slope_1,macd_hist_slope_3,ema50_slope_5,dist_close_ema50,adx14,atr_pct,bb_width_20,macd_compress,label
2024-05-10 06:00:00,-0.00011410424880864412,-1.2678892838735578e-05,-0.0005703910907968179,-0.0003739597782033144,-0.00045633889734730815,0.0001894418028136613,0.0008935059309091997,-0.0006971742324441976,0.00046177139262477154,10.45185368810668,-5.728841030496994,-17.64771144744401,68.12815434333606,6.6821686482344,52.328001509639506,0.0011369257958604212,0.019475332332480333,0.4940597011068856,1.0
2024-05-10 07:00:00,0.0004626754715850723,0.00034857122277642816,0.0004499965787463367,-0.00010771561921174566,8.871569338175789e-05,6.3365742377641254e-06,0.0006521172743987336,0.0012612432731078371,0.00025822050320213456,6.454219705540723,-3.997633982565958,-15.459881869986063,65.59371691809793,7.100633722294676,53.31035369825196,0.0010900795170378035,0.01909742179108061,0.3132993062041527,1.0
2024-05-10 08:00:00,-5.703061366801876e-05,0.0004056448579170535,0.0002915406091084094,0.00039296596507831794,-0.00016474623287976442,3.168507971373913e-05,-5.0694039430254634e-05,0.0006401548533574442,0.00021872137800315307,2.4282627601809565,-4.025956945359766,-13.752431958422719,62.76651233307348,7.0930164097546,54.296536293888714,0.00104079054335015,0.018244479173857485,0.1227367475704864,1.0
2024-05-13 16:00:00,0.0008013626874969759,0.0009907547622329815,0.001862420601055348,0.001963532477894603,0.0025261539699812374,0.0024313079410571703,0.002494537627466542,0.0036545380507853054,0.0006611093282703027,2.3718874467279676,2.87496618531501,7.570471916059468,37.12959847667662,5.3126966813292045,43.775509061658795,0.0010000941037027781,0.00380042027097631,0.2331585103055436,0.0
2024-05-14 15:00:00,-0.00013296062169132483,-0.0006203317074469084,0.0001773083333240777,0.0003356459157117797,0.0005130137771214294,0.0007727877752046197,0.0005598948253400238,-0.0005759839958141555,0.0004395264954886171,4.364393524734706,-0.08710691896614886,3.7423268323311527,7.75403904535051,0.6720170065592387,22.679114236301462,0.0012369149765259664,0.0018506910894398924,0.3927151862476051,1.0
2024-05-14 16:00:00,0.000531736448500908,0.0003987758268095831,-8.85952589460004e-05,0.0007090447818249856,0.0008673823642126877,0.0010447502256223373,0.0013045242237055277,0.0008419170163644907,0.00042271714273387916,5.485380912272442,1.1209873875377356,1.6834560537174017,8.793096337692987,0.9901413342575357,24.695314274807274,0.00132198744651294,0.0020060784901461707,0.5081355374990286,1.0
2024-05-14 17:00:00,-0.00015189585037056474,0.0003798405981303432,0.0002468799764390184,-0.00024049110931656514,0.0005571489314544209,0.0007154865138421229,0.0008928543752517726,0.00047482472419879684,0.0003933238705531813,5.569235179503501,0.08385426723105915,1.117734735802646,9.311014128375973,0.7462335932311334,25.688327428393418,0.0014899673320856654,0.0021357247021511106,0.5457014981078016,1.0
2024-05-14 18:00:00,-0.0016089802285286225,-0.0017608760788991873,-0.0012291396303982793,-0.0013621002520896042,-0.0018494713378451877,-0.0010518312970742016,-0.0008934937146864996,-0.004598995937826089,0.00033467480150206223,1.3164296372526278,-4.252805542250873,-3.0479638874820782,6.083131221377698,-0.31107821055758716,26.61041107100912,0.0015338454760256916,0.0022278238295570965,0.1418842148249175,1.0
2024-05-14 21:00:00,0.003968799221487629,0.003740498853312957,0.003537608939415904,0.0019286287108872813,0.0017767328605167165,0.0023084693090176245,0.0021755086873262997,0.01124690701421649,0.0008642768490382231,4.4089011446753075,8.747828331598289,3.0924715074226796,3.446806319327152,1.7685121196723426,27.337880952401484,0.0016933378286756564,0.003501845162932026,0.6611143499050717,1.0
2024-05-15 06:00:00,5.6804963204371006e-05,0.00017042457093907615,0.0005808251112053853,0.000650294176848476,0.00041664468311353176,0.0008572142780050029,0.0010720118068903162,0.0008080546453488324,0.00033438411043545095,12.222835029101276,-1.1917004255020984,-2.1400147194571577,23.536443263183173,2.3764032143899083,23.02042189853028,0.0012457728191943031,0.00650751907022414,1.6712810009872001,0.0
