time,open,high,low,close,tick_volume,ema20,ema50,atr14,adx14,rsi14,zscore,dist_ema20_atr,dist_ema50_atr,bb_width_atr,bb_percent_b,touch_bb_upper,touch_bb_lower,close_outside_upper,close_outside_lower,range_atr,body_atr,upper_wick_ratio,lower_wick_ratio,close_position,ema20_slope,ema50_slope,ema_distance_atr,roc_1,roc_3,roc_5,hour,day_of_week,dist_pivot_atr,dist_r1_atr,dist_r2_atr,dist_s1_atr,dist_s2_atr,near_r1,near_r2,near_s1,near_s2,dist_fractal_high_atr,dist_fractal_low_atr,direction,label,prob_success,prediction
2025-12-16 16:00:00,1.17758,1.18001,1.17688,1.17998,5806,1.1761130112348073,1.17480974256542,0.0013285714285714,25.49456699859496,88.5802469135809,3.310765928208274,2.9106367049837347,3.89159161742572,4.766869536999569,1.1621531856416574,1,0,1,0,2.355913978494632,1.806451612903156,0.0095846645367328,0.2236421725240024,0.9904153354632672,0.7639708535656891,0.4580762200129702,0.9809549124419852,0.0020465874640149,0.0031113982589772,0.0037001437527113,16,1,3.838709677419352,1.979569892473176,0.4666666666667056,5.351612903225822,7.210752688171999,0,0,0,0,2.6870967741935465,4.169892473118267,-1,1.0,0.10077768,0
2025-12-18 11:00:00,1.17323,1.17327,1.17172,1.17221,2542,1.1737883384063994,1.1740129934846768,0.0007835714285714,41.36159656066823,28.27324478178293,-2.904466380649842,-2.0142878477293737,-2.3009944198245,4.203911116464804,-0.0808932761299908,0,1,0,1,1.9781221513216445,1.3017319963536749,0.02580645161293,0.3161290322579989,0.3161290322579989,-0.2862048195517936,-0.1408851588929295,-0.2867065720951259,-0.0008693947478328,-0.0018817799424397,-0.0017882841839037,11,3,-1.488909146156253,-5.415375265876507,-8.508052263749248,1.603767851716488,5.530233971436742,0,0,0,0,-3.509571558796639,0.6253418413854223,1,0.0,0.6083594,1
2026-01-05 05:00:00,1.16888,1.16909,1.16723,1.16753,2063,1.1715063484601398,1.17309619391071,0.0013135714285713,32.44417304507291,29.930795847750986,-2.5213378025366757,-3.0271277021185776,-4.237450502987807,6.374629287995203,-0.0042675605073338,0,1,0,1,1.4159869494290924,1.027732463295295,0.1129032258064766,0.1612903225806297,0.1612903225806297,-1.071584645872865,-0.6175998898815173,-1.2103228008692295,-0.0011549517486825,-0.0025373771892355,-0.002971793579901,5,0,-4.354540511147724,-5.823817292007124,-8.290375203915833,-1.8879825992390156,-0.4187058183796148,0,0,0,0,-6.021750951604518,0.2283849918433801,1,0.0,0.6283822,1
2026-01-08 15:00:00,1.16733,1.16779,1.16582,1.16629,3373,1.167819058836452,1.1687145101891192,0.0007078571428571,41.766932210970175,35.18123667377492,-3.1253795640609727,-2.160123482373949,-3.4251405295326585,3.2816195763184544,-0.1250759128121766,0,1,0,1,2.783047426841651,1.4692230070634933,0.2335025380711272,0.2385786802030274,0.2385786802030274,-0.4388253299371532,-0.416182343257384,-1.2650170471587094,-0.0008994808710401,-0.0014554919134581,-0.0007197141706578,15,3,-2.9337369660277064,-4.483013790783978,-7.18600739993285,-0.2307433568788339,1.3185334678774376,0,0,1,0,-2.670030272452031,-0.8476286579212099,1,0.0,0.64837766,1
2026-01-16 17:00:00,1.16182,1.16274,1.15845,1.15935,5886,1.1612430652795749,1.162163024669275,0.0009807142857142,21.247071792157588,37.8571428571432,-2.725460881437656,-1.9302923462525348,-2.868342707199401,3.100566760444846,-0.0450921762875256,1,1,0,1,4.374362709395452,2.5185724690461204,0.2144522144521748,0.2097902097901913,0.2097902097901913,0.0130555319234256,-0.1882257404770249,-0.9380503609468662,-0.0021259747637328,-0.0022032687557557,-0.0016963455378362,17,4,-2.341830541393749,-4.734644331148633,-7.848021364409198,0.7715464918668166,3.1643602816217005,0,0,0,0,-3.4566642388929907,0.9176984705024616,1,0.0,0.7470924,1
2026-02-17 17:00:00,1.18237,1.18239,1.18049,1.18109,4910,1.1836945884771966,1.184904111902375,0.0010349999999999,47.42940587196249,26.06837606837746,-2.547008589432073,-2.5165106059870515,-3.685132272826453,5.34775304778106,-0.0094017178864136,0,1,0,1,1.835748792270557,1.2367149758453695,0.0105263157895425,0.3157894736841736,0.3157894736841736,-0.9260541204740445,-0.5630328045947024,-1.1686216668394012,-0.0010825714454865,-0.0014203944976624,-0.0026936197520857,17,1,-4.492753623188695,-5.565217391304806,-7.217391304348179,-2.8405797101453225,-1.7681159420292116,0,0,0,0,-3.768115942029028,0.5797101449274767,1,1.0,0.42435703,0
2026-02-23 01:00:00,1.17938,1.18347,1.17925,1.18333,3268,1.1781814570075375,1.1783804949999654,0.0019528571428571,49.109725285078696,79.3133802816907,3.127205932580426,2.6364155777056477,2.5344941477865564,4.82684877016534,1.1254411865160874,1,0,1,0,2.1609363569861824,2.0226773957571025,0.0331753554502429,0.0308056872038346,0.966824644549757,0.5258238146814018,0.1406947746299346,-0.1019214299190911,0.0033492173854057,0.003987680612236,0.0040302737192214,1,0,2.845403560107316,1.087295781516675,-0.436966593513802,4.369665935137793,6.127773713728434,0,0,0,0,-0.0716898317483697,3.989027066569155,-1,1.0,0.4872137,0
2026-02-26 19:00:00,1.17919,1.17934,1.17739,1.17761,3016,1.1802300545095836,1.1799427857477145,0.0012178571428571,23.83776623771265,25.091352009744146,-2.6711849448283504,-2.1513644066961377,-1.915483898416506,4.999044510141778,-0.0342369889656751,0,1,0,1,1.6011730205279138,1.2973607038122124,0.0769230769231207,0.1128205128205618,0.1128205128205618,-0.354983352373256,-0.0503971866924838,0.2358805082796317,-0.0013399028146439,-0.0031067994040363,-0.002794455123591,19,3,-1.6230694037143978,-4.297165200390602,-5.810752688171668,-0.1094819159333315,2.5646138807428724,0,0,1,0,-3.341935483870894,0.1806451612904072,1,1.0,0.41131476,0
2026-03-18 23:00:00,1.14696,1.14705,1.14498,1.14504,2523,1.1508954080598084,1.1511668222085134,0.0022114285714285,25.049233267005977,21.204516938520072,-2.5999108556682686,-2.6477943422906,-2.77052683847504,6.011374364481151,-0.0199821711336557,0,1,0,1,0.936046511627918,0.868217054263534,0.0434782608695279,0.0289855072464592,0.0289855072464592,-0.8116324460025649,-0.2839565777072735,-0.1227324961844402,-0.0016826944035153,-0.0056187093468575,-0.0054373317119776,23,2,-3.044788975021511,-5.38415159345387,-6.71662360034448,-1.7123169681309005,0.627045650301458,0,0,0,0,-3.3824289405684578,0.0271317829458138,1,1.0,0.42095324,0
2026-03-23 12:00:00,1.15307,1.15338,1.14911,1.14948,5562,1.1539953711339133,1.1538984926909124,0.0019092857142856,16.081262148475716,31.446907817969347,-2.953811691145216,-2.364953081735357,-2.314212408259399,4.386337846387471,-0.0907623382290455,0,1,0,1,2.2364384586607224,1.8802843247287968,0.0725995316159327,0.0866510538641643,0.0866510538641643,-0.6249530952803034,-0.1903071436405947,0.0507406734759579,-0.003026965142198,-0.0030961363340703,-0.0048223020648455,12,0,-3.5563037785259928,-5.551814440703292,-7.24354657687994,-1.864571642349344,0.130939019827955,0,0,0,1,-2.6921062476618154,-1.3408155630377567,1,1.0,0.28628463,0
2026-03-23 13:00:00,1.14948,1.15013,1.14844,1.14856,5177,1.1534777167402073,1.153689140036367,0.0019307142857142,19.470757991655145,25.68914956011696,-2.6476385740579014,-2.5470970907474024,-2.656602312583696,5.498027146101975,-0.029527714811578,0,1,0,1,0.8753237143915269,0.4765075841657642,0.3846153846153644,0.0710059171598262,0.0710059171598262,-0.7983984787625878,-0.279325504360518,-0.1095052218362932,-0.0008003619027734,-0.0035915676238397,-0.0042049227941495,13,0,-3.993340732519412,-5.966703662597061,-7.639659637439882,-2.3203847576765897,-0.3470218275989417,0,0,0,0,-3.1387347391787057,0.0621531631521162,1,1.0,0.5391144,0
2026-04-02 04:00:00,1.15957,1.16057,1.15455,1.15526,9499,1.1584484120679528,1.1560769017789796,0.0019349999999999,44.0422399349565,30.23758099352048,-2.7247347025534103,-1.6477581746526673,-0.4221714620049911,4.0679113888697085,-0.0449469405106936,0,1,0,1,3.111111111111137,2.2273901808786216,0.1661129568106153,0.1179401993355479,0.1179401993355479,-0.0741386331472052,0.2563799656706184,1.225586712647676,-0.0037083031494704,-0.0033215139201629,-0.0032441200324412,4,3,-1.972437553832902,-3.8208440999138538,-5.698535745047424,-0.0947459086993313,1.7536606373816204,0,0,1,0,-2.7441860465116514,-1.229974160206771,1,0.0,0.6803244,1
2026-04-03 17:00:00,1.15349,1.15365,1.15209,1.15212,1485,1.1537844794710552,1.1541942223493271,0.0008542857142856,31.67066670388428,32.86290322580636,-3.030661218720985,-1.9483873407000976,-2.4280194724565014,3.2241548510515576,-0.1061322437441891,0,1,0,1,1.8260869565217843,1.6036789297657694,0.1025641025642047,0.0192307692307528,0.0192307692307528,-0.2833864469115938,-0.1850363648774461,-0.4796321317564035,-0.0011876999367136,-0.0020096323758704,-0.0019058839836439,17,4,-3.5078037904124075,-8.431995540690988,-14.815496098104695,2.8756967670013003,7.79988851727988,0,0,0,0,-3.254180602006763,0.6672240802675251,1,0.0,0.82516754,1
2026-04-06 10:00:00,1.15332,1.15688,1.15254,1.15643,3333,1.152715264465494,1.153222784792605,0.0012807142857142,36.749579124253614,74.88687782805545,3.4112685816699777,2.9005185433956933,2.504239425740701,4.8302069748158525,1.1822537163339726,1,0,1,0,3.388733965421,2.4283324037927176,0.1036866359446685,0.1797235023041057,0.8963133640553315,0.4139538811469378,0.0320680107109746,-0.3962791176549924,0.002696562966046,0.003462219291243,0.0037844922617551,10,0,3.094627254136695,1.9806655512180664,0.0806841420340191,4.994608663320742,6.108570366239371,0,1,0,0,-0.3513664249859402,4.520914668154013,-1,1.0,0.51976013,0
2026-04-09 14:00:00,1.16712,1.16895,1.16696,1.16884,2433,1.1668738501043607,1.1647157715299972,0.0010342857142857,43.22075117409596,68.30015313935745,2.5215614356601987,1.9009736560047223,3.987513714091067,4.196678363963905,1.004312287132045,1,0,1,0,1.9240331491712324,1.6629834254143303,0.0552763819095768,0.0804020100502226,0.9447236180904232,0.3821087797069155,0.5793885797609466,2.0865400580863445,0.0014822938711858,0.00139649249064,0.0020661334156355,14,3,3.045580110497261,-3.732044198895048,-10.006906077348264,9.32044198895048,16.098066298342786,0,0,0,0,1.672651933701472,3.306629834253948,-1,0.0,0.7386952,1
2026-04-17 16:00:00,1.18355,1.18492,1.18243,1.18338,8219,1.1794481500538103,1.1787968222015537,0.0011157142857142,23.70774089510905,81.03651354534853,2.688147011548107,3.5240652526670546,4.107841816789742,7.576176821124853,1.037629402309613,1,0,1,0,2.23175416133162,0.1523687580023717,0.5502008032129152,0.3815261044176914,0.3815261044176914,1.0544135288122134,0.4594384007782277,0.583776564122688,-0.0001182911991346,0.0033320615541141,0.0033916125421831,16,4,3.845070422535298,1.693982074263594,-1.2637644046096512,6.802816901408543,8.953905249680247,0,0,0,0,-1.3802816901407946,5.521126760563775,-1,1.0,0.29997775,0
2026-04-20 00:00:00,1.17356,1.17411,1.1729,1.17293,472,1.1784092392648635,1.1785514048769148,0.0018271428571427,26.530512382100177,33.4990677439405,-2.545367891279083,-2.9988017868684707,-3.0766093931512994,6.393591384665086,-0.0090735782558232,0,1,0,1,0.6622361219702831,0.3448006254886287,0.4545454545455212,0.0247933884297323,0.0247933884297323,-0.7029086279012604,-0.2350073027494309,-0.0778076062828291,-0.0028649154127347,-0.0042954524231955,-0.005890429535207,0,0,-3.364086525931793,-5.042481105030061,-8.24055251498595,-0.1660151159759029,1.5123794631223646,0,0,1,0,-6.562157935887683,-2.3479280688038084,1,1.0,0.5843742,0
